1986,4,1,15 ,106
1986,4,1,16 ,104
1986,4,1,17 ,94
1986,4,1,18 ,99
1986,4,1,19 ,93
1986,4,1,20 ,98
1986,4,1,21 ,110
1986,4,1,22 ,141
1986,4,1,23 ,165
1986,4,2,00 ,173
1986,4,2,01 ,173
1986,4,2,02 ,146
1986,4,2,03 ,130
1986,4,2,04 ,109
1986,4,2,05 ,82
1986,4,2,06 ,67
1986,4,2,07 ,46
1986,4,2,08 ,42
1986,4,2,09 ,50
1986,4,2,10 ,75
1986,4,2,11 ,106
1986,4,2,12 ,118
1986,4,2,13 ,122
1986,4,2,14 ,125
1986,4,2,15 ,123
1986,4,2,16 ,115
1986,4,2,17 ,107
1986,4,2,18 ,104
1986,4,2,19 ,106
1986,4,2,20 ,109
1986,4,2,21 ,123
1986,4,2,22 ,136
1986,4,2,23 ,157
1986,4,3,00 ,179
1986,4,3,01 ,194
1986,4,3,02 ,194
1986,4,3,03 ,181
1986,4,3,04 ,150
1986,4,3,05 ,123
1986,4,3,06 ,98
1986,4,3,07 ,77
1986,4,3,08 ,56
1986,4,3,09 ,51
1986,4,3,10 ,56
1986,4,3,11 ,69
1986,4,3,12 ,91
1986,4,3,13 ,114
1986,4,3,14 ,128
1986,4,3,15 ,130
1986,4,3,16 ,115
1986,4,3,17 ,112
1986,4,3,18 ,110
1986,4,3,19 ,110
1986,4,3,20 ,110
1986,4,3,21 ,112
1986,4,3,22 ,118
1986,4,3,23 ,131
1986,4,4,00 ,147
1986,4,4,01 ,174
1986,4,4,02 ,184
1986,4,4,03 ,182
1986,4,4,04 ,171
1986,4,4,05 ,139
1986,4,4,06 ,110
1986,4,4,07 ,86
1986,4,4,08 ,72
1986,4,4,09 ,51
1986,4,4,10 ,46
1986,4,4,11 ,37
1986,4,4,12 ,54
1986,4,4,13 ,58
1986,4,4,14 ,80
1986,4,4,15 ,88
1986,4,4,16 ,110
1986,4,4,17 ,122
1986,4,4,18 ,104
1986,4,4,19 ,90
1986,4,4,20 ,86
1986,4,4,21 ,83
1986,4,4,22 ,91
1986,4,4,23 ,98
1986,4,5,00 ,106
1986,4,5,01 ,130
1986,4,5,02 ,163
1986,4,5,03 ,181
1986,4,5,04 ,181
1986,4,5,05 ,178
1986,4,5,06 ,155
1986,4,5,07 ,130
1986,4,5,08 ,114
1986,4,5,09 ,96
1986,4,5,10 ,93
1986,4,5,11 ,77
1986,4,5,12 ,74
1986,4,5,13 ,86
1987,1,1,00 ,99
1987,1,1,01 ,91
1987,1,1,02 ,88
1987,1,1,03 ,88
1987,1,1,04 ,93
1987,1,1,05 ,104
1987,1,1,06 ,123
1987,1,1,07 ,147
1987,1,1,08 ,165
1987,1,1,09 ,170
1987,1,1,10 ,160
1987,1,1,11 ,138
1987,1,1,12 ,112
1987,1,1,13 ,83
1987,1,1,14 ,56
1987,1,1,15 ,34
1987,1,1,16 ,15
1987,1,1,17 ,5
1987,1,1,18 ,8
1987,1,1,19 ,26
1987,1,1,20 ,45
1987,1,1,21 ,58
1987,1,1,22 ,66
1987,1,1,23 ,69
1987,1,2,00 ,69
1987,1,2,01 ,67
1987,1,2,02 ,64
1987,1,2,03 ,64
1987,1,2,04 ,67
1987,1,2,05 ,75
1987,1,2,06 ,93
1987,1,2,07 ,119
1987,1,2,08 ,146
1987,1,2,09 ,168
1987,1,2,10 ,176
1987,1,2,11 ,170
1987,1,2,12 ,151
1987,1,7,13 ,186
1987,1,7,14 ,194
1987,1,7,15 ,179
1987,1,7,16 ,160
1987,1,7,17 ,138
1987,1,7,18 ,123
1987,1,7,19 ,106
1987,1,7,20 ,98
1987,1,7,21 ,91
1987,1,7,22 ,104
1987,1,7,23 ,119
1987,1,8,00 ,141
1987,1,8,01 ,157
1987,1,8,02 ,155
1987,1,8,03 ,151
1987,1,8,04 ,133
1987,1,8,05 ,120
1987,1,8,06 ,106
1987,1,8,07 ,95
1987,1,8,08 ,91
1987,1,8,09 ,87
1987,1,8,10 ,87
1987,1,8,11 ,101
1987,1,8,12 ,119
1987,1,8,13 ,128
1987,1,8,14 ,141
1987,1,8,15 ,144
1987,1,8,16 ,136
1987,1,8,17 ,115
1987,1,8,18 ,103
1987,1,8,19 ,83
1987,1,8,20 ,69
1987,1,8,21 ,63
1987,1,8,22 ,71
1987,1,8,23 ,82
1987,1,9,00 ,103
1987,1,9,01 ,133
1987,1,9,02 ,157
1987,1,9,03 ,162
1987,1,9,04 ,171
1987,1,9,05 ,157
1987,1,9,06 ,141
1987,1,9,07 ,138
1987,1,9,08 ,136
1987,1,9,09 ,136
1987,1,9,10 ,135
1987,1,9,11 ,136
1987,1,9,12 ,147
1987,1,9,13 ,167
1987,1,9,14 ,179
1987,1,9,15 ,187
1987,1,9,16 ,184
1987,1,9,17 ,183
1987,1,9,18 ,163
1987,1,9,19 ,149
1987,1,9,20 ,123
1987,1,9,21 ,122
1987,1,9,22 ,120
1987,1,9,23 ,122
1987,1,10,00 ,141
1987,1,10,01 ,149
1987,1,10,02 ,171
1987,1,10,03 ,176
1987,1,10,04 ,178
1987,1,10,05 ,163
1987,1,10,06 ,151
1987,1,10,07 ,138
1987,1,10,08 ,119
1987,1,10,09 ,107
1987,1,10,10 ,88
1987,1,10,11 ,80
1987,1,10,12 ,75
1987,1,10,13 ,83
1987,1,10,14 ,99
1987,1,10,15 ,107
1987,1,10,16 ,107
1987,1,10,17 ,106
1987,1,10,18 ,101
1987,1,10,19 ,88
1987,1,10,20 ,82
1987,1,10,21 ,75
1987,1,10,22 ,79
1987,1,10,23 ,80
1987,1,11,00 ,90
1987,1,11,01 ,90
1987,1,11,02 ,128
1987,1,11,03 ,154
1987,1,11,04 ,179
1987,1,11,05 ,175
1987,1,11,06 ,167
1987,1,11,07 ,168
1987,1,11,08 ,151
1987,1,11,09 ,141
1987,1,11,10 ,138
1987,1,11,11 ,133
1987,1,11,12 ,123
1987,6,7,14 ,109
1987,6,7,15 ,120
1987,6,7,16 ,115
1987,6,7,17 ,111
1987,6,7,18 ,107
1987,6,7,19 ,95
1987,6,7,20 ,88
1987,6,7,21 ,82
1987,6,7,22 ,72
1987,6,7,23 ,79
1987,6,8,00 ,95
1987,6,8,01 ,111
1987,6,8,02 ,128
1987,6,8,03 ,136
1987,6,8,04 ,136
1987,6,8,05 ,123
1987,6,8,06 ,107
1987,6,8,07 ,87
1987,6,8,08 ,74
1987,6,8,09 ,56
1987,6,8,10 ,55
1987,6,8,11 ,48
1987,6,8,12 ,47
1987,6,8,13 ,56
1987,6,8,14 ,79
1987,6,8,15 ,95
1987,6,8,16 ,109
1987,6,8,17 ,104
1987,6,8,18 ,99
1987,6,8,19 ,96
1987,6,8,20 ,88
1987,6,8,21 ,77
1987,6,8,22 ,66
1987,6,8,23 ,69
1987,6,9,00 ,72
1987,6,9,01 ,96
1987,6,9,02 ,123
1987,6,9,03 ,139
1987,6,9,04 ,154
1987,6,9,05 ,149
1987,6,9,06 ,141
1987,6,9,07 ,127
1987,6,9,08 ,125
1987,6,9,09 ,111
1987,6,9,10 ,106
1987,6,9,11 ,104
1987,6,9,12 ,95
1987,6,9,13 ,107
1987,6,9,14 ,125
1987,6,9,15 ,147
1987,6,9,16 ,170
1987,6,9,17 ,179
1987,6,9,18 ,167
1987,6,9,19 ,160
1987,6,9,20 ,136
1987,6,9,21 ,122
1987,6,9,22 ,111
1987,6,9,23 ,101
1987,6,10,00 ,93
1987,6,10,01 ,103
1987,6,10,02 ,115
1987,6,10,03 ,138
1987,6,10,04 ,160
1987,6,10,05 ,165
1987,6,10,06 ,162
1987,6,10,07 ,146
1987,6,10,08 ,136
1987,6,10,09 ,123
1987,6,10,10 ,114
1987,6,10,11 ,109
1987,6,10,12 ,106
1987,6,10,13 ,107
1987,6,10,14 ,117
1987,6,10,15 ,139
1987,6,10,16 ,168
1987,6,10,17 ,189
1987,6,10,18 ,189
1987,6,10,19 ,178
1987,6,10,20 ,154
1987,6,10,21 ,138
1987,6,10,22 ,120
1987,6,10,23 ,104
1987,6,11,00 ,85
1987,6,11,01 ,80
1987,6,11,02 ,90
1987,6,11,03 ,107
1987,6,11,04 ,141
1987,6,11,05 ,163
1987,6,11,06 ,163
1987,6,11,07 ,167
1987,6,11,08 ,155
1987,6,11,09 ,151
1987,6,11,10 ,144
1987,6,11,11 ,139
1987,6,11,12 ,128
1987,6,11,13 ,127
1987,10,22,13 ,85
1987,10,22,14 ,95
1987,10,22,15 ,103
1987,10,22,16 ,112
1987,10,22,17 ,139
1987,10,22,18 ,159
1987,10,22,19 ,160
1987,10,22,20 ,159
1987,10,22,21 ,149
1987,10,22,22 ,138
1987,10,22,23 ,122
1987,10,23,00 ,103
1987,10,23,01 ,85
1987,10,23,02 ,77
1987,10,23,03 ,72
1987,10,23,04 ,79
1987,10,23,05 ,96
1987,10,23,06 ,127
1987,10,23,07 ,133
1987,10,23,08 ,135
1987,10,23,09 ,122
1987,10,23,10 ,114
1987,10,23,11 ,85
1987,10,23,12 ,82
1987,10,23,13 ,83
1987,10,23,14 ,88
1987,10,23,15 ,98
1987,10,23,16 ,103
1987,10,23,17 ,127
1987,10,23,18 ,157
1987,10,23,19 ,184
1987,10,23,20 ,195
1987,10,23,21 ,192
1987,10,23,22 ,184
1987,10,23,23 ,173
1987,10,24,00 ,157
1987,10,24,01 ,138
1987,10,24,02 ,135
1987,10,24,03 ,127
1987,10,24,04 ,127
1987,10,24,05 ,131
1987,10,24,06 ,157
1987,10,24,07 ,179
1987,10,24,08 ,176
1987,10,24,09 ,165
1987,10,24,10 ,152
1987,10,24,11 ,133
1987,10,24,12 ,104
1987,10,24,13 ,87
1987,10,24,14 ,71
1987,10,24,15 ,71
1987,10,24,16 ,66
1987,10,24,17 ,74
1987,10,24,18 ,99
1987,10,24,19 ,127
1987,10,24,20 ,131
1987,10,24,21 ,136
1987,10,24,22 ,130
1987,10,24,23 ,117
1987,10,25,00 ,101
1987,10,25,01 ,83
1987,10,25,02 ,74
1987,10,25,03 ,58
1987,10,25,04 ,58
1987,10,25,05 ,56
1987,10,25,06 ,74
1987,10,25,07 ,106
1987,10,25,08 ,125
1987,10,25,09 ,123
1987,10,25,10 ,119
1987,10,25,11 ,99
1987,10,25,12 ,75
1987,10,25,13 ,64
1987,10,25,14 ,37
1987,10,25,15 ,26
1987,10,25,16 ,23
1987,10,25,17 ,24
1987,10,25,18 ,43
1987,10,25,19 ,80
1987,10,25,20 ,107
1987,10,25,21 ,114
1987,10,25,22 ,119
1987,10,25,23 ,115
1987,10,26,00 ,111
1987,10,26,01 ,109
1987,10,26,02 ,96
1987,10,26,03 ,93
1987,10,26,04 ,93
1987,10,26,05 ,96
1987,10,26,06 ,106
1987,10,26,07 ,139
1987,10,26,08 ,173
1987,10,26,09 ,179
1987,10,26,10 ,176
1987,10,26,11 ,163
1987,10,26,12 ,131
1987,10,26,13 ,109
1987,11,7,14 ,58
1987,11,7,15 ,48
1987,11,7,16 ,42
1987,11,7,17 ,56
1987,11,7,18 ,88
1987,11,7,19 ,125
1987,11,7,20 ,133
1987,11,7,21 ,136
1987,11,7,22 ,133
1987,11,7,23 ,123
1987,11,8,00 ,117
1987,11,8,01 ,114
1987,11,8,02 ,101
1987,11,8,03 ,101
1987,11,8,04 ,106
1987,11,8,05 ,125
1987,11,8,06 ,157
1987,11,8,07 ,205
1987,11,8,08 ,192
1987,11,8,09 ,205
1987,11,8,10 ,218
1987,11,8,11 ,205
1987,11,8,12 ,181
1987,11,8,13 ,171
1987,11,8,14 ,149
1987,11,8,15 ,138
1987,11,8,16 ,123
1987,11,8,17 ,131
1987,11,8,18 ,152
1987,11,8,19 ,181
1987,11,8,20 ,192
1987,11,8,21 ,197
1987,11,8,22 ,197
1987,11,8,23 ,194
1987,11,9,00 ,187
1987,11,9,01 ,157
1987,11,9,02 ,136
1987,11,9,03 ,125
1987,11,9,04 ,127
1987,11,9,05 ,130
1987,11,9,06 ,147
1987,11,9,07 ,162
1987,11,9,08 ,175
1987,11,9,09 ,191
1987,11,9,10 ,194
1987,11,9,11 ,175
1987,11,9,12 ,152
1987,11,9,13 ,128
1987,11,9,14 ,112
1987,11,9,15 ,95
1987,11,9,16 ,88
1987,11,9,17 ,80
1987,11,9,18 ,75
1987,11,9,19 ,88
1987,11,9,20 ,109
1987,11,9,21 ,127
1987,11,9,22 ,123
1987,11,9,23 ,130
1987,11,10,00 ,130
1987,11,10,01 ,122
1987,11,10,02 ,109
1987,11,10,03 ,103
1987,11,10,04 ,104
1987,11,10,05 ,104
1987,11,10,06 ,122
1987,11,10,07 ,144
1987,11,10,08 ,175
1987,11,10,09 ,194
1987,11,10,10 ,192
1987,11,10,11 ,183
1987,11,10,12 ,162
1987,11,10,13 ,141
1987,11,10,14 ,128
1987,11,10,15 ,107
1987,11,10,16 ,88
1987,11,10,17 ,77
1987,11,10,18 ,66
1987,11,10,19 ,71
1987,11,10,20 ,90
1987,11,10,21 ,111
1987,11,10,22 ,117
1987,11,10,23 ,125
1987,11,11,00 ,136
1987,11,11,01 ,131
1987,11,11,02 ,120
1987,11,11,03 ,111
1987,11,11,04 ,106
1987,11,11,05 ,104
1987,11,11,06 ,114
1987,11,11,07 ,133
1987,11,11,08 ,157
1987,11,11,09 ,176
1987,11,11,10 ,184
1987,11,11,11 ,183
1987,11,11,12 ,165
1987,11,11,13 ,147
1987,12,16,14 ,173
1987,12,16,15 ,170
1987,12,16,16 ,170
1987,12,16,17 ,163
1987,12,16,18 ,147
1987,12,16,19 ,135
1987,12,16,20 ,127
1987,12,16,21 ,119
1987,12,16,22 ,117
1987,12,16,23 ,127
1987,12,17,00 ,130
1987,12,17,01 ,130
1987,12,17,02 ,149
1987,12,17,03 ,167
1987,12,17,04 ,170
1987,12,17,05 ,162
1987,12,17,06 ,147
1987,12,17,07 ,139
1987,12,17,08 ,122
1987,12,17,09 ,119
1987,12,17,10 ,95
1987,12,17,11 ,93
1987,12,17,12 ,98
1987,12,17,13 ,106
1987,12,17,14 ,130
1987,12,17,15 ,149
1987,12,17,16 ,151
1987,12,17,17 ,149
1987,12,17,18 ,135
1987,12,17,19 ,125
1987,12,17,20 ,104
1987,12,17,21 ,93
1987,12,17,22 ,91
1987,12,17,23 ,95
1987,12,18,00 ,99
1987,12,18,01 ,114
1987,12,18,02 ,133
1987,12,18,03 ,152
1987,12,18,04 ,167
1987,12,18,05 ,173
1987,12,18,06 ,160
1987,12,18,07 ,151
1987,12,18,08 ,139
1987,12,18,09 ,120
1987,12,18,10 ,104
1987,12,18,11 ,95
1987,12,18,12 ,91
1987,12,18,13 ,93
1987,12,18,14 ,109
1987,12,18,15 ,130
1987,12,18,16 ,143
1987,12,18,17 ,141
1987,12,18,18 ,138
1987,12,18,19 ,133
1987,12,18,20 ,115
1987,12,18,21 ,107
1987,12,18,22 ,103
1987,12,18,23 ,95
1987,12,19,00 ,98
1987,12,19,01 ,107
1987,12,19,02 ,122
1987,12,19,03 ,146
1987,12,19,04 ,167
1987,12,19,05 ,179
1987,12,19,06 ,178
1987,12,19,07 ,168
1987,12,19,08 ,144
1987,12,19,09 ,125
1987,12,19,10 ,104
1987,12,19,11 ,83
1987,12,19,12 ,74
1987,12,19,13 ,77
1987,12,19,14 ,80
1987,12,19,15 ,95
1987,12,19,16 ,117
1987,12,19,17 ,125
1987,12,19,18 ,125
1987,12,19,19 ,127
1987,12,19,20 ,120
1987,12,19,21 ,107
1987,12,19,22 ,96
1987,12,19,23 ,91
1987,12,20,00 ,93
1987,12,20,01 ,98
1987,12,20,02 ,106
1987,12,20,03 ,119
1987,12,20,04 ,152
1987,12,20,05 ,175
1987,12,20,06 ,178
1987,12,20,07 ,168
1987,12,20,08 ,154
1987,12,20,09 ,128
1987,12,20,10 ,104
1987,12,20,11 ,82
1987,12,20,12 ,61
1987,12,20,13 ,55
1988,1,1,14 ,96
1988,1,1,15 ,115
1988,1,1,16 ,135
1988,1,1,17 ,151
1988,1,1,18 ,151
1988,1,1,19 ,147
1988,1,1,20 ,127
1988,1,1,21 ,122
1988,1,1,22 ,109
1988,1,1,23 ,107
1988,1,2,00 ,112
1988,1,2,01 ,122
1988,1,2,02 ,130
1988,1,2,03 ,146
1988,1,2,04 ,163
1988,1,2,05 ,175
1988,1,2,06 ,181
1988,1,2,07 ,173
1988,1,2,08 ,159
1988,1,2,09 ,136
1988,1,2,10 ,119
1988,1,2,11 ,91
1988,1,2,12 ,77
1988,1,2,13 ,72
1988,1,2,14 ,64
1988,1,2,15 ,58
1988,1,2,16 ,79
1988,1,2,17 ,106
1988,1,2,18 ,112
1988,1,2,19 ,115
1988,1,2,20 ,112
1988,1,2,21 ,104
1988,1,2,22 ,99
1988,1,2,23 ,98
1988,1,3,00 ,101
1988,1,3,01 ,103
1988,1,3,02 ,106
1988,1,3,03 ,119
1988,1,3,04 ,136
1988,1,3,05 ,167
1988,1,3,06 ,186
1988,1,3,07 ,189
1988,1,3,08 ,176
1988,1,3,09 ,159
1988,1,3,10 ,139
1988,1,3,11 ,117
1988,1,3,12 ,90
1988,1,3,13 ,75
1988,1,3,14 ,66
1988,1,3,15 ,69
1988,1,3,16 ,69
1988,1,3,17 ,101
1988,1,3,18 ,127
1988,1,3,19 ,127
1988,1,3,20 ,131
1988,1,3,21 ,131
1988,1,3,22 ,131
1988,1,3,23 ,130
1988,1,4,00 ,122
1988,1,4,01 ,122
1988,1,4,02 ,122
1988,1,4,03 ,131
1988,1,4,04 ,152
1988,1,4,05 ,167
1988,1,4,06 ,202
1988,1,4,07 ,211
1988,1,4,08 ,199
1988,1,4,09 ,184
1988,1,4,10 ,157
1988,1,4,11 ,135
1988,1,4,12 ,123
1988,1,4,13 ,103
1988,1,4,14 ,85
1988,1,4,15 ,77
1988,1,4,16 ,66
1988,1,4,17 ,93
1988,1,4,18 ,104
1988,1,4,19 ,127
1988,1,4,20 ,133
1988,1,4,21 ,146
1988,1,4,22 ,152
1988,1,4,23 ,146
1988,1,5,00 ,144
1988,1,5,01 ,138
1988,1,5,02 ,135
1988,1,5,03 ,146
1988,1,5,04 ,163
1988,1,5,05 ,175
1988,1,5,06 ,208
1988,1,5,07 ,221
1988,1,5,08 ,208
1988,1,5,09 ,205
1988,1,5,10 ,194
1988,1,5,11 ,173
1988,1,5,12 ,159
1988,1,5,13 ,136
1988,1,10,14 ,136
1988,1,10,15 ,127
1988,1,10,16 ,114
1988,1,10,17 ,103
1988,1,10,18 ,101
1988,1,10,19 ,98
1988,1,10,20 ,93
1988,1,10,21 ,109
1988,1,10,22 ,127
1988,1,10,23 ,130
1988,1,11,00 ,133
1988,1,11,01 ,146
1988,1,11,02 ,133
1988,1,11,03 ,122
1988,1,11,04 ,99
1988,1,11,05 ,95
1988,1,11,06 ,95
1988,1,11,07 ,99
1988,1,11,08 ,107
1988,1,11,09 ,131
1988,1,11,10 ,141
1988,1,11,11 ,152
1988,1,11,12 ,149
1988,1,11,13 ,154
1988,1,11,14 ,138
1988,1,11,15 ,127
1988,1,11,16 ,111
1988,1,11,17 ,101
1988,1,11,18 ,101
1988,1,11,19 ,74
1988,1,11,20 ,69
1988,1,11,21 ,91
1988,1,11,22 ,117
1988,1,11,23 ,123
1988,1,12,00 ,133
1988,1,12,01 ,130
1988,1,12,02 ,131
1988,1,12,03 ,117
1988,1,12,04 ,106
1988,1,12,05 ,98
1988,1,12,06 ,87
1988,1,12,07 ,91
1988,1,12,08 ,106
1988,1,12,09 ,109
1988,1,12,10 ,125
1988,1,12,11 ,143
1988,1,12,12 ,130
1988,1,12,13 ,131
1988,1,12,14 ,143
1988,1,12,15 ,125
1988,1,12,16 ,112
1988,1,12,17 ,90
1988,1,12,18 ,74
1988,1,12,19 ,61
1988,1,12,20 ,69
1988,1,12,21 ,67
1988,1,12,22 ,93
1988,1,12,23 ,109
1988,1,13,00 ,111
1988,1,13,01 ,128
1988,1,13,02 ,138
1988,1,13,03 ,131
1988,1,13,04 ,120
1988,1,13,05 ,107
1988,1,13,06 ,99
1988,1,13,07 ,88
1988,1,13,08 ,103
1988,1,13,09 ,117
1988,1,13,10 ,135
1988,1,13,11 ,143
1988,1,13,12 ,178
1988,1,13,13 ,170
1988,1,13,14 ,167
1988,1,13,15 ,155
1988,1,13,16 ,146
1988,1,13,17 ,131
1988,1,13,18 ,127
1988,1,13,19 ,107
1988,1,13,20 ,95
1988,1,13,21 ,96
1988,1,13,22 ,93
1988,1,13,23 ,104
1988,1,14,00 ,123
1988,1,14,01 ,139
1988,1,14,02 ,139
1988,1,14,03 ,143
1988,1,14,04 ,123
1988,1,14,05 ,109
1988,1,14,06 ,93
1988,1,14,07 ,71
1988,1,14,08 ,82
1988,1,14,09 ,87
1988,1,14,10 ,93
1988,1,14,11 ,114
1988,1,14,12 ,125
1988,1,14,13 ,154
1988,1,17,14 ,48
1988,1,17,15 ,66
1988,1,17,16 ,93
1988,1,17,17 ,106
